episode_index,total_reward,total_time,tests_run,bugs_found,strategy_index,strategy_name,changed_module,change_size
203,-14.12369202435974,242.47384048719476,20,0,-1,baseline_fixed_order,search,large
204,-13.875530969952473,237.51061939904952,20,0,-1,baseline_fixed_order,auth,medium
205,-3.4229878708237766,228.45975741647553,20,1,-1,baseline_fixed_order,checkout,large
206,-13.543334930372573,230.86669860745144,20,0,-1,baseline_fixed_order,search,medium
207,-13.187401990200055,223.74803980400105,20,0,-1,baseline_fixed_order,auth,medium
208,-13.360541773122419,227.21083546244836,20,0,-1,baseline_fixed_order,notifications,large
209,-13.587724266708145,231.75448533416284,20,0,-1,baseline_fixed_order,search,small
210,-3.390976044523902,227.819520890478,20,1,-1,baseline_fixed_order,search,large
211,-13.569670227037147,231.39340454074295,20,0,-1,baseline_fixed_order,search,large
212,-13.322056114073046,226.4411222814609,20,0,-1,baseline_fixed_order,payments,large
213,-13.953440324725728,239.06880649451452,20,0,-1,baseline_fixed_order,auth,medium
214,-13.415275094207582,228.30550188415165,20,0,-1,baseline_fixed_order,checkout,medium
215,-13.374486616901692,227.4897323380338,20,0,-1,baseline_fixed_order,notifications,large
216,-13.69165687077456,233.8331374154911,20,0,-1,baseline_fixed_order,auth,medium
217,27.018457586536655,219.6308482692669,20,4,-1,baseline_fixed_order,checkout,medium
218,-3.4526596100489138,229.05319220097823,20,1,-1,baseline_fixed_order,notifications,small
219,-33.41748428164969,228.3496856329937,20,0,-1,baseline_fixed_order,profile,small
220,-13.400303616314611,228.00607232629216,20,0,-1,baseline_fixed_order,payments,small
221,-2.869356654112161,217.38713308224325,20,1,-1,baseline_fixed_order,checkout,large
222,16.4056488389858,231.887023220284,20,3,-1,baseline_fixed_order,auth,medium
223,6.619161272669335,227.61677454661327,20,2,-1,baseline_fixed_order,auth,large
224,-3.8356352497863635,236.71270499572722,20,1,-1,baseline_fixed_order,auth,small
225,6.434609690516658,231.30780618966688,20,2,-1,baseline_fixed_order,payments,small
226,-13.465990289221217,229.31980578442435,20,0,-1,baseline_fixed_order,notifications,small
227,-33.569099049149074,231.38198098298145,20,0,-1,baseline_fixed_order,profile,large
228,-13.722146039680338,234.44292079360673,20,0,-1,baseline_fixed_order,auth,medium
229,17.043387908450747,219.13224183098512,20,3,-1,baseline_fixed_order,checkout,small
230,-12.910398947249927,218.20797894499844,20,0,-1,baseline_fixed_order,profile,small
231,-13.935318932627307,238.70637865254614,20,0,-1,baseline_fixed_order,payments,large
232,-13.830464464229587,236.60928928459177,20,0,-1,baseline_fixed_order,checkout,small
233,-13.452967115110255,229.05934230220504,20,0,-1,baseline_fixed_order,checkout,medium
234,-4.1012282767752115,242.02456553550425,20,1,-1,baseline_fixed_order,auth,large
235,-33.22195938619081,224.4391877238162,20,0,-1,baseline_fixed_order,payments,small
236,-14.568288711507975,251.36577423015953,20,0,-1,baseline_fixed_order,payments,large
237,-13.162856105490766,223.25712210981533,20,0,-1,baseline_fixed_order,checkout,large
238,-13.669186161681939,233.38372323363873,20,0,-1,baseline_fixed_order,profile,small
